sced_timestamp,market,location,location_type,lmp
2023-02-03 20:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.0
2023-02-03 20:45:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.03
2023-02-03 20:50:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.76
2023-02-03 20:55:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.0
2023-02-03 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.02
2023-02-03 21:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:15:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:20:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.01
2023-02-03 21:25:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.0
2023-02-03 21:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:35:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:40:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 21:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.0
2023-02-03 21:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.02
2023-02-03 21:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 22:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 22:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 22:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-02-03 22:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.01
2023-02-03 22:20:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.65
2023-02-03 22:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.93
2023-02-03 22:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.75
2023-02-03 22:35:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.46
2023-02-03 22:40:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.55
2023-02-03 22:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.53
2023-02-03 22:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.43
2023-02-03 22:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.07
2023-02-03 23:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.32
2023-02-03 23:05:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.34
2023-02-03 23:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.63
2023-02-03 23:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.64
2023-02-03 23:20:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.36
2023-02-03 23:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.73
2023-02-03 23:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.34
2023-02-03 23:35:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.89
2023-02-03 23:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.09
2023-02-03 23:45:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.01
2023-02-03 23:50:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.38
2023-02-03 23:55:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.66
2023-02-04 00:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.91
2023-02-04 00:03:32+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.15
2023-02-04 00:04:12+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.84
2023-02-04 00:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,26.76
2023-02-04 00:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,38.46
2023-02-04 00:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.61
2023-02-04 00:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.4
2023-02-04 00:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.33
2023-02-04 00:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.44
2023-02-04 00:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.47
2023-02-04 00:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.6
2023-02-04 00:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.35
2023-02-04 00:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.89
2023-02-04 00:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.84
2023-02-04 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.79
2023-02-04 01:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.98
2023-02-04 01:10:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.31
2023-02-04 01:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.14
2023-02-04 01:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.48
2023-02-04 01:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.27
2023-02-04 01:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.74
2023-02-04 01:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.34
2023-02-04 01:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.58
2023-02-04 01:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.17
2023-02-04 01:50:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.32
2023-02-04 01:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.09
2023-02-04 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.38
2023-02-04 02:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.13
2023-02-04 02:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.46
2023-02-04 02:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.64
2023-02-04 02:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.0
2023-02-04 02:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.6
2023-02-04 02:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.33
2023-02-04 02:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.41
2023-02-04 02:40:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.96
2023-02-04 02:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.26
2023-02-04 02:50:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.02
2023-02-04 02:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.68
2023-02-04 03:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.18
2023-02-04 03:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.01
2023-02-04 03:10:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.61
2023-02-04 03:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.5
2023-02-04 03:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.39
2023-02-04 03:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.74
2023-02-04 03:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.71
2023-02-04 03:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.22
2023-02-04 03:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.3
2023-02-04 03:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.91
2023-02-04 03:50:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.51
2023-02-04 03:55:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.2
2023-02-04 04:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.25
2023-02-04 04:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.14
2023-02-04 04:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.41
2023-02-04 04:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.85
2023-02-04 04:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.35
2023-02-04 04:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.67
2023-02-04 04:30:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.9
2023-02-04 04:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.99
2023-02-04 04:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.32
2023-02-04 04:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.67
2023-02-04 04:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.68
2023-02-04 04:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.27
2023-02-04 05:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.18
2023-02-04 05:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.05
2023-02-04 05:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.95
2023-02-04 05:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.85
2023-02-04 05:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.42
2023-02-04 05:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.12
2023-02-04 05:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.86
2023-02-04 05:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.05
2023-02-04 05:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.51
2023-02-04 05:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.68
2023-02-04 05:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.66
2023-02-04 05:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.87
2023-02-04 06:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.65
2023-02-04 06:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.33
2023-02-04 06:10:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.76
2023-02-04 06:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.72
2023-02-04 06:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.68
2023-02-04 06:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.63
2023-02-04 06:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.61
2023-02-04 06:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.59
2023-02-04 06:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.54
2023-02-04 06:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.56
2023-02-04 06:50:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.05
2023-02-04 06:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.75
2023-02-04 07:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.95
2023-02-04 07:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.71
2023-02-04 07:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.43
2023-02-04 07:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.81
2023-02-04 07:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.68
2023-02-04 07:25:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.8
2023-02-04 07:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.2
2023-02-04 07:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.16
2023-02-04 07:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.17
2023-02-04 07:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.89
2023-02-04 07:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.55
2023-02-04 07:55:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.87
2023-02-04 08:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.77
2023-02-04 08:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.71
2023-02-04 08:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.66
2023-02-04 08:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.52
2023-02-04 08:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.62
2023-02-04 08:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.63
2023-02-04 08:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.64
2023-02-04 08:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.73
2023-02-04 08:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.69
2023-02-04 08:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.79
2023-02-04 08:50:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.93
2023-02-04 08:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.94
2023-02-04 09:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.93
2023-02-04 09:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.94
2023-02-04 09:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.11
2023-02-04 09:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.19
2023-02-04 09:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.2
2023-02-04 09:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.21
2023-02-04 09:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.2
2023-02-04 09:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.22
2023-02-04 09:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.27
2023-02-04 09:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.35
2023-02-04 09:50:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.35
2023-02-04 09:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.28
2023-02-04 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.1
2023-02-04 10:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.23
2023-02-04 10:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.19
2023-02-04 10:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.1
2023-02-04 10:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.1
2023-02-04 10:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.3
2023-02-04 10:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.02
2023-02-04 10:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.81
2023-02-04 10:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.13
2023-02-04 10:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.88
2023-02-04 10:50:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.71
2023-02-04 10:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.71
2023-02-04 11:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.68
2023-02-04 11:05:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.59
2023-02-04 11:10:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.19
2023-02-04 11:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.43
2023-02-04 11:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.3
2023-02-04 11:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.24
2023-02-04 11:30:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.21
2023-02-04 11:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.75
2023-02-04 11:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.74
2023-02-04 11:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.49
2023-02-04 11:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.38
2023-02-04 11:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.77
2023-02-04 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.89
2023-02-04 12:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.24
2023-02-04 12:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.3
2023-02-04 12:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.29
2023-02-04 12:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.47
2023-02-04 12:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.49
2023-02-04 12:30:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.33
2023-02-04 12:35:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.24
2023-02-04 12:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.45
2023-02-04 12:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.59
2023-02-04 12:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.5
2023-02-04 12:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.51
2023-02-04 13:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.61
2023-02-04 13:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.65
2023-02-04 13:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.64
2023-02-04 13:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.52
2023-02-04 13:20:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.55
2023-02-04 13:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.56
2023-02-04 13:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.55
2023-02-04 13:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.52
2023-02-04 13:40:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.49
2023-02-04 13:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.38
2023-02-04 13:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.79
2023-02-04 13:55:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.79
2023-02-04 14:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.36
2023-02-04 14:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.27
2023-02-04 14:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.78
2023-02-04 14:15:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.31
2023-02-04 14:20:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.97
2023-02-04 14:25:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.42
2023-02-04 14:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.55
2023-02-04 14:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.92
2023-02-04 14:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.5
2023-02-04 14:45:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.42
2023-02-04 14:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.46
2023-02-04 14:55:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.49
2023-02-04 15:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.81
2023-02-04 15:05:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.92
2023-02-04 15:10:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.08
2023-02-04 15:15:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.79
2023-02-04 15:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.38
2023-02-04 15:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.98
2023-02-04 15:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.86
2023-02-04 15:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.79
2023-02-04 15:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.24
2023-02-04 15:45:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.47
2023-02-04 15:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.56
2023-02-04 15:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.92
2023-02-04 16:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.83
2023-02-04 16:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.52
2023-02-04 16:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.14
2023-02-04 16:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.11
2023-02-04 16:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.1
2023-02-04 16:25:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.96
2023-02-04 16:30:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.92
2023-02-04 16:35:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.91
2023-02-04 16:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.35
2023-02-04 16:45:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.26
2023-02-04 16:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.17
2023-02-04 16:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.22
2023-02-04 17:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.22
2023-02-04 17:05:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.27
2023-02-04 17:10:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.22
2023-02-04 17:15:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.03
2023-02-04 17:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.07
2023-02-04 17:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.66
2023-02-04 17:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.98
2023-02-04 17:35:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.23
2023-02-04 17:40:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.6
2023-02-04 17:45:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.91
2023-02-04 17:50:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.02
2023-02-04 17:55:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.02
2023-02-04 18:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.24
2023-02-04 18:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.35
2023-02-04 18:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.29
2023-02-04 18:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.29
2023-02-04 18:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.57
2023-02-04 18:25:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.58
2023-02-04 18:30:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.34
2023-02-04 18:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.34
2023-02-04 18:40:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.77
2023-02-04 18:45:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.95
2023-02-04 18:50:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.88
2023-02-04 18:55:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.96
2023-02-04 19:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.95
2023-02-04 19:05:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.96
2023-02-04 19:10:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.86
2023-02-04 19:15:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.81
2023-02-04 19:20:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.85
2023-02-04 19:25:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.91
2023-02-04 19:30:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.97
2023-02-04 19:35:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-3.6
2023-02-04 19:40:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-3.6
